processed_intent,processed_class,processed_attributes,processed_filter_attributes,processed_key_quantity,id,user_msg,expected_intent,expected_class,expected_attributes,expected_filter_attributes,expected_key_quantity,dataset
add,report,{'audience': 'internal'},{},,ee92a5f8-263c-4e1f-807d-452b3c567b0d,add report with audience=internal,add,report,{'audience': 'internal'},{},1,SYNTHETIC
add,film,{'box_office_revenue': '1 billion'},{},,bd21dc2b-9cb3-4520-a769-7b8b27b5149c,add movie with box_office_revenue=1 billion,add,movie,{'box_office_revenue': '1 billion'},{},1,SYNTHETIC
add,album,{'record_label': 'universal music'},{},,c9d4ee93-8524-488c-8fab-63c464a2fe56,add album with record_label=Universal Music,add,album,{'record_label': 'universal music'},{},1,SYNTHETIC
add,podcast,{'listener_count': '50000'},{},,d99ae986-ef46-47b1-9a3a-797d6df66a31,add podcast with listener_count=50000,add,podcast,{'listener_count': '50000'},{},1,SYNTHETIC
add,ingredient,{'supplier': 'local farm'},{},,fac83495-f6fe-4bd4-9f48-0e04ab3de68f,add ingredient with supplier=Local Farm,add,ingredient,{'supplier': 'local farm'},{},1,SYNTHETIC
add,car,{},{},,b5a45144-0dbc-4e4e-b174-46e85be902b8,add car with VIN=ABC123XYZ,add,car,{'vin': 'abc123xyz'},{},1,SYNTHETIC
add,pet,{'vet_name': 'dr'},{},,27aabd38-9e86-43ad-bd35-df46193420c5,add pet with vet_name=Dr. Animal,add,pet,{'vet_name': 'dr. animal'},{},1,SYNTHETIC
add,computer,{'graphics_card': 'rtx'},{},,78f993d5-bc0b-48e7-a2c2-1edcbfa20800,add computer with graphics_card=Nvidia RTX 4090,add,computer,{'graphics_card': 'nvidia rtx 4090'},{},1,SYNTHETIC
add,app,{'power_consumption': '500w'},{},,4077bfd0-1539-4de8-9cd0-878aa3211c85,add appliance with power_consumption=500W,add,appliance,{'power_consumption': '500w'},{},1,SYNTHETIC
add,foot,{'occasion': 'casual'},{},,b867649d-7585-4d03-97c1-797dab6e8275,add footwear with occasion=casual,add,footwear,{'occasion': 'casual'},{},1,SYNTHETIC
add,building,{'architect': 'frank gehry'},{},,3c45987b-b2f8-4ce9-9906-f8003f8eabd6,add building with architect=Frank Gehry,add,building,{'architect': 'frank gehry'},{},1,SYNTHETIC
add,software,{'license_key': 'xyz789'},{},,0383652a-d7eb-456c-95f3-26b2695b2f03,add software with license_key=XYZ789,add,software,{'license_key': 'xyz789'},{},1,SYNTHETIC
add,console,{'connectivity_ports': 'hdmi'},{},,07733e24-283a-4dd5-8291-af5299f249b6,"add console with connectivity_ports='HDMI, USB-C'",add,console,"{'connectivity_ports': 'hdmi, usb-c'}",{},1,SYNTHETIC
add,museum,{},{},,3b6a734c-465d-4c21-a4c8-a8ad6f866c68,add museum with permanent_collection_size=10000,add,museum,{'permanent_collection_size': '10000'},{},1,SYNTHETIC
add,landmark,{},{},,e76d349e-a1f2-4d10-ac27-34358302aa76,add landmark with historical_period=Ancient Rome,add,landmark,{'historical_period': 'ancient rome'},{},1,SYNTHETIC
add,city,{},{},,277cfda1-b90f-47b1-bf41-23aadabf97cf,add city with major_airport=LAX,add,city,{'major_airport': 'lax'},{},1,SYNTHETIC
add,animal,"{'average_weight': '500', 'kg': ''}",{},,6031cb2d-dd98-4c34-ba9a-42345e56c47a,add animal with average_weight=500 kg,add,animal,{'average_weight': '500 kg'},{},1,SYNTHETIC
add,star,{'spectral_type': 'm-type'},{},,6c810f95-830c-4960-abfd-2a309b6ab139,add star with spectral_type=M-type,add,star,{'spectral_type': 'm-type'},{},1,SYNTHETIC
add,universe,{},{},,539ef2a6-eecf-43c2-8efd-899febe90551,add universe with dark_energy_density=constant,add,universe,{'dark_energy_density': 'constant'},{},1,SYNTHETIC
add,painting,{'frame_type': 'ornate'},{},,674cae39-6b58-4004-9024-e22cd0ce2586,add painting with frame_type=ornate,add,painting,{'frame_type': 'ornate'},{},1,SYNTHETIC
read,student,{'last_name': 'smith'},{},,296fc560-ae80-4791-b651-09c71aee7b55,show students with last name Smith,read,student,{},{'last_name': 'smith'},1,SYNTHETIC
update,teacher,{'availability': 'mon-fri'},{'office': 'number 101'},,40c9a90b-74e6-4a7f-b788-54dfa5b1c519,"update teachers with office number 101, set availability=Mon-Fri",update,teacher,{'availability': 'mon-fri'},{'office_number': '101'},2,SYNTHETIC
delete,subject,{'teacher': ''},{},,ca4ef068-39e4-43e3-a717-d0a96dccdefb,delete subjects with no assigned teacher,delete,subject,{},{'assigned_teacher': 'none'},1,SYNTHETIC
read,outcomes,"{'outcomes': ""description containing 'travel""}",{},,0d4fac6d-9386-4a9d-806f-01bd43f5a193,get outcomes with description containing 'travel',read,outcome,{},{'description_contains': 'travel'},1,SYNTHETIC
delete,tests,{'last_semester': ''},{},,5e593ace-f0da-49d9-a560-51cdd79573ab,delete tests from last semester,delete,test,{},{'semester': 'last'},1,SYNTHETIC
read,course,{'freshmen': ''},{},,2435e171-ae8f-4299-86eb-8504f1faa012,show courses for freshmen,read,course,{},{'target_audience': 'freshmen'},1,SYNTHETIC
update,employee,{},,,4e0c2437-079c-44d5-93f8-433d8a4d28b8,"update employees on leave, set leave_end_date=2025-07-01",update,employee,{'leave_end_date': '2025-07-01'},{'status': 'on leave'},2,SYNTHETIC
delete,customer,{'invalid_email': 'addresses'},{},,0a9943f6-d92b-43e8-a4f6-8305541bc9ee,delete customers with invalid email addresses,delete,customer,{},{'email_valid': 'false'},1,SYNTHETIC
read,project,{'critical_path': 'identified'},{},,d82888e6-6b7c-43e3-8846-fd4a9ef36af2,show projects with a critical path identified,read,project,{},{'critical_path_identified': 'true'},1,SYNTHETIC
update,event,{},,,c83db798-d562-471a-bcdb-840636bbc5fc,"update events marked as draft, set published=true",update,event,{'published': 'true'},{'status': 'draft'},2,SYNTHETIC
delete,user,{'users': 'with expired accounts'},{},,7da1d00e-ea41-4c85-aae9-b24e7d058e48,delete users with expired accounts,delete,user,{},{'account_status': 'expired'},1,SYNTHETIC
read,document,{'documents': 'pending approval'},{},,d74795df-7737-4b22-aaee-8d181264ae65,show documents with pending approval,read,document,{},{'approval_status': 'pending'},1,SYNTHETIC
update,song,{},,,a1fbc76e-627c-46de-ac12-95b6e4cbb5d4,"update songs marked as favorites, set visible_to_public=true",update,song,{'visible_to_public': 'true'},{'favorite': 'true'},2,SYNTHETIC
delete,play,{'playlists': 'that are collaborative'},{},,06b6297d-066c-41a1-b5f7-4f87c1ce342d,delete playlists that are collaborative,delete,playlist,{},{'collaborative': 'true'},1,SYNTHETIC
read,recipes,{'specific_dietary_restriction': ''},{},,5404555e-3fc3-497a-87e7-5e548f7b8636,"show recipes with a specific dietary restriction, e.g., vegan",read,recipe,{},{'dietary_restriction': 'vegan'},1,SYNTHETIC
update,restaurant,{},,,51f7d12d-26fe-4e4b-9aa2-5d9c74a5bdfb,"update restaurants with outdoor seating, set outdoor_seating_available=true",update,restaurant,{'outdoor_seating_available': 'true'},{'has_outdoor_seating': 'true'},2,SYNTHETIC
delete,houses,{'sale': ''},{},,3cc44848-b207-4aca-8357-7b722df4867e,delete houses with a pending sale,delete,house,{},{'sale_status': 'pending'},1,SYNTHETIC
read,plants,{'plants': 'that are toxic to pets'},{},,de8f72ab-e6dc-4987-bae5-6bea6d2e9b3b,show plants that are toxic to pets,read,plant,{},{'toxic_to_pets': 'true'},1,SYNTHETIC
update,phone,{'network_booster_needed': 'true'},{'phones': 'with low signal'},,077ee165-c89f-4725-8f18-de5aae277561,"update phones with low signal, set network_booster_needed=true",update,phone,{'network_booster_needed': 'true'},{'signal_strength': 'low'},2,SYNTHETIC
add,in,"{'invoice': 'with', 'recipient': 'abc corp'}",{},,a401fe7b-3d6a-43ee-ac91-8c41c171372c,add invoice with recipient=ABC Corp,add,invoice,{'recipient': 'abc corp'},{},1,SYNTHETIC
update,article,{},,,e8a16198-4eeb-45c4-9b04-2ff6a682934f,"update articles with category 'Technology', set review_status=completed",update,article,{'review_status': 'completed'},{'category': 'technology'},2,SYNTHETIC
delete,book,{'missing_pages': ''},{},,70e88191-8ff1-4ed0-b2e1-d8e2ad73f5c2,delete books with missing pages,delete,book,{},{'condition': 'missing pages'},1,SYNTHETIC
read,product,{'sale': ''},{},,d1f73ea3-bad6-49a1-93a6-5a7ba5cf0cbd,get products on sale,read,product,{},{'on_sale': 'true'},1,SYNTHETIC
update,order,{},,,534ccbba-1132-4b16-8f9e-13576816db86,"update orders with high value, set expedited_shipping=true",update,order,{'expedited_shipping': 'true'},{'value': 'high'},2,SYNTHETIC
delete,tasks,{},{},,f3a72be5-e19e-4ffb-b5a2-55d04ce22ef8,delete tasks assigned to Bob,delete,task,{},{'assigned_to': 'bob'},1,SYNTHETIC
read,feedback,{'response': ''},{},,df717e38-d31c-40e2-9a72-fee00b0b61c5,get feedback awaiting response,read,feedback,{},{'response_status': 'awaiting'},1,SYNTHETIC
update,,,,,a8b03f89-6469-408d-adb4-e140b8c299b7,"update reports with distribution list, set automated_delivery=true",update,report,{'automated_delivery': 'true'},{'has_distribution_list': 'true'},2,SYNTHETIC
delete,film,{'rating': ''},{},,6804a865-d596-471e-a5da-747d2429a43a,delete movies without a rating,delete,movie,{},{'rating': 'none'},1,SYNTHETIC
read,albums,{'albums': 'with explicit content'},{},,aa35ab66-b050-46bb-aeec-a285120bea0d,get albums with explicit content,read,album,{},{'explicit_content': 'true'},1,SYNTHETIC
update,podcast,{'notification_sent': 'true'},{'new_episodes': ''},,39373ca7-17fa-4e3a-9896-42f8dc827fe8,"update podcasts with new episodes, set notification_sent=true",update,podcast,{'notification_sent': 'true'},{'new_episodes': 'true'},2,SYNTHETIC
delete,ingredients,{'date': ''},{},,965a6613-a883-4c94-9a42-196f0cf7e7f1,delete ingredients with expired date,delete,ingredient,{},{'expiration_date': 'expired'},1,SYNTHETIC
read,car,{'clean_title': ''},{},,1d5b8c8b-dc75-40b7-87c0-f198b4142f2f,get cars with a clean title,read,car,{},{'title_status': 'clean'},1,SYNTHETIC
update,pet,{},,,27995eba-486a-48a0-aff3-90b4b0bea654,"update pets with special needs, set medical_alert_required=true",update,pet,{'medical_alert_required': 'true'},{'special_needs': 'true'},2,SYNTHETIC
delete,computers,{'persistent_errors': ''},{},,8a2655de-14eb-45f1-9a0f-b4ce961c2acd,delete computers with persistent errors,delete,computer,{},{'error_status': 'persistent'},1,SYNTHETIC
read,appliances,{'appliances': 'with smart features'},{},,34627456-934a-4fba-a3af-cc2578af04b9,get appliances with smart features,read,appliance,{},{'smart_features': 'true'},1,SYNTHETIC
delete,clothing,{'items': 'that are out of season'},{},,6d3822a8-5e3f-4ddf-97bb-81cc3442f7a3,delete clothing items that are out of season,delete,clothing,{},{'seasonal_status': 'out of season'},1,SYNTHETIC
update,foot,{},,,584510ea-0952-4674-b8a8-b25c713b3920,"update footwear that is limited edition, set collector_value=high",update,footwear,{'collector_value': 'high'},{'edition_type': 'limited'},2,SYNTHETIC
read,furniture,{},{},,79ab0608-5642-4ec2-8b24-64d27ef217b5,show furniture that is handcrafted,read,furniture,{},{'manufacturing_method': 'handcrafted'},1,SYNTHETIC
delete,landmark,{'buildings': 'that are historical landmarks'},{},,af2e256b-3982-4180-81e3-abcaf4e57826,delete buildings that are historical landmarks,delete,building,{},{'landmark_status': 'historical'},1,SYNTHETIC
update,devices,{'troubleshoot_required': 'true'},{'low_performance': ''},,aa7800cf-1e14-477c-83a3-bc66976fbde3,"update devices with low performance, set troubleshoot_required=true",update,device,{'troubleshoot_required': 'true'},{'performance_status': 'low'},2,SYNTHETIC
read,software,{'regular_updates': ''},{},,55513c72-4e77-4d70-bcf8-7d5ac5a98400,get software with regular updates,read,software,{},{'update_frequency': 'regular'},1,SYNTHETIC
delete,game,{'high_system': 'requirements'},{},,8613e5e8-4056-42a7-b4a7-ab161a3d2aa0,delete games with high system requirements,delete,game,{},{'system_requirements': 'high'},1,SYNTHETIC
update,console,{'internet_connection_status': 'unstable'},{'consoles': 'with network issues'},,648efd9e-54c9-4364-b46a-8a068b1c24a5,"update consoles with network issues, set internet_connection_status=unstable",update,console,{'internet_connection_status': 'unstable'},{'network_issues': 'true'},2,SYNTHETIC
read,artwork,{'high_market': 'value'},{},,13a4196d-e535-42f0-ac4b-b102b0b89d8a,show artworks with a high market value,read,artwork,{},{'market_value': 'high'},1,SYNTHETIC
delete,museums,{'limited_accessibility': ''},{},,722c308a-dbd7-431d-9766-00577f044530,delete museums with limited accessibility,delete,museum,{},{'accessibility': 'limited'},1,SYNTHETIC
update,monuments,{'repair_status': 'scheduled'},{'significant_damage': ''},,d5bf9cf6-dddb-45ad-bc20-70f502f14fc9,"update monuments with significant damage, set repair_status=scheduled",update,monument,{'repair_status': 'scheduled'},{'damage_level': 'significant'},2,SYNTHETIC
read,landmarks,{'public': ''},{},,a0f96894-2dd2-489a-83b4-9e2ca9539df8,get landmarks open to the public,read,landmark,{},{'public_access': 'true'},1,SYNTHETIC
delete,countries,{'ongoing_conflicts': ''},{},,f5da5d75-6023-429f-a49b-fb823a241cdf,delete countries with ongoing conflicts,delete,country,{},{'conflict_status': 'ongoing'},1,SYNTHETIC
update,city,{},,,570a963a-f51b-4e5e-b938-fc2f58d86e4d,"update cities with increasing pollution, set environmental_initiatives=active",update,city,{'environmental_initiatives': 'active'},{'pollution_level': 'increasing'},2,SYNTHETIC
read,person,{'specific_medical_conditions': ''},{},,a9e952fa-840e-4c42-a953-90e87980c61b,show persons with specific medical conditions,read,person,{},{'medical_condition': 'true'},1,SYNTHETIC
delete,animals,{'invasive_species': ''},{},,742ae5f1-edef-485b-a8de-a6b4d5240f0c,delete animals that are invasive species,delete,animal,{},{'species_type': 'invasive'},1,SYNTHETIC
update,planets,"{'colonization': '', 'colonization_priority': 'high'}",{'potential': 'for'},,814000b8-da8b-46e7-85af-f6d63eee5384,"update planets with potential for colonization, set colonization_priority=high",update,planet,{'colonization_priority': 'high'},{'colonization_potential': 'true'},2,SYNTHETIC
read,stars,"{'stars': 'in', 'binary_systems': ''}",{},,341466c5-a560-49ad-b2d3-1e19633f8260,get stars in binary systems,read,star,{},{'system_type': 'binary'},1,SYNTHETIC
delete,galaxies,{'irregular_shapes': ''},{},,4cfd9960-1612-4695-8423-680ac13939c9,delete galaxies with irregular shapes,delete,galaxy,{},{'shape': 'irregular'},1,SYNTHETIC
update,universe,{'research_focus': 'intensive'},{'unknown_properties': ''},,163fa3b6-f9e7-4a66-ae83-82aeee3a2094,"update universe with unknown properties, set research_focus=intensive",update,universe,{'research_focus': 'intensive'},{'properties_status': 'unknown'},2,SYNTHETIC
delete,paintings,{},{},,12483fb7-4d0d-40e0-b20f-cf8abbda5a02,delete paintings that are damaged,delete,painting,{},{'condition': 'damaged'},1,SYNTHETIC
add,student,{'enrollment_status': 'active'},{},,77c252c7-4713-401b-838f-01aab3dd846b,add a student with enrollment_status=active,add,student,{'enrollment_status': 'active'},{},1,SYNTHETIC
add,teacher,{},{},,35f576e9-c92b-4c81-8a42-0c2fbbf8970c,add teacher with highest_degree=PhD,add,teacher,{'highest_degree': 'phd'},{},1,SYNTHETIC
add,in,{'status': 'overdue'},{},,7aab56d3-89a6-400e-8bcd-9cb74baab880,add invoice with status=overdue,add,invoice,{'status': 'overdue'},{},1,SYNTHETIC
add,article,{'peer_reviewed': 'true'},{},,a5094b66-4369-4695-a4b6-622ef09589ac,add article with peer_reviewed=true,add,article,{'peer_reviewed': 'true'},{},1,SYNTHETIC
add,book,"{'availability': 'in', 'stock': ''}",{},,c6e4705c-93a3-478a-a162-674292f27d4c,add book with availability=in stock,add,book,{'availability': 'in stock'},{},1,SYNTHETIC
add,product,{'warranty_period': '1 year'},{},,250aff15-1808-41d6-9d55-c8d8e8461457,add product with warranty_period=1 year,add,product,{'warranty_period': '1 year'},{},1,SYNTHETIC
add,order,{'delivery_status': 'shipped'},{},,68f6f042-5438-45ca-b61d-9dd9e2dafbc3,add order with delivery_status=shipped,add,order,{'delivery_status': 'shipped'},{},1,SYNTHETIC
add,task,{'creation_date': '2025-06-01'},{},,96407d61-f0d8-4cfb-b1b4-2087c4aa02c5,add task with creation_date=2025-06-01,add,task,{'creation_date': '2025-06-01'},{},1,SYNTHETIC
add,feedback,{'resolution_status': 'resolved'},{},,569f3ffe-b6b4-4f58-ba44-92dfa4c24bc3,add feedback with resolution_status=resolved,add,feedback,{'resolution_status': 'resolved'},{},1,SYNTHETIC
add,report,{'delivery_frequency': 'weekly'},{},,6bff1433-c044-4850-bcc7-6ab967da4d91,add report with delivery_frequency=weekly,add,report,{'delivery_frequency': 'weekly'},{},1,SYNTHETIC
add,film,{'awards_won': 'oscar'},{},,79a8bc52-8021-4c78-a43b-40ec80c35dff,add movie with awards_won=Oscar,add,movie,{'awards_won': 'oscar'},{},1,SYNTHETIC
add,album,{},{},,cbc01598-8d0d-4a2b-b9e8-785a34ff24f9,add album with review_score=9.5,add,album,{'review_score': '9.5'},{},1,SYNTHETIC
add,podcast,{'sponsorship': 'true'},{},,af8bd7f7-3e77-4cdb-9cbd-7afc435daae2,add podcast with sponsorship=true,add,podcast,{'sponsorship': 'true'},{},1,SYNTHETIC
add,ingredient,{},{},,cb2dac51-6db0-4f67-84a1-0c1516eeccd2,add ingredient with organic=true,add,ingredient,{'organic': 'true'},{},1,SYNTHETIC
add,car,{'fuel_type': 'electric'},{},,a557f71b-a46f-4d6b-8d7b-09c806df5412,add car with fuel_type=electric,add,car,{'fuel_type': 'electric'},{},1,SYNTHETIC
add,pet,{'adoption_date': '2023-03-01'},{},,bd72b63b-2b40-4d3d-8933-8ff97af0961b,add pet with adoption_date=2023-03-01,add,pet,{'adoption_date': '2023-03-01'},{},1,SYNTHETIC
add,computer,{'processor': 'intel i9'},{},,6c85ae27-e073-4b20-bf4f-ee46fb22f1ba,add computer with processor=Intel i9,add,computer,{'processor': 'intel i9'},{},1,SYNTHETIC
add,app,"{'appliance': 'with', 'installation_cost': '150'}",{},,14fd73a6-f28f-415d-b327-4ee70a79280e,add appliance with installation_cost=150,add,appliance,{'installation_cost': '150'},{},1,SYNTHETIC
add,foot,{'waterproofing': 'true'},{},,b252f4d9-3846-4275-9ef7-5de1e18f64c2,add footwear with waterproofing=true,add,footwear,{'waterproofing': 'true'},{},1,SYNTHETIC
add,building,{'renovation_status': 'complete'},{},,eb411068-829d-4750-b326-8f22740c7772,add building with renovation_status=complete,add,building,{'renovation_status': 'complete'},{},1,SYNTHETIC
add,software,{'cloud_integration': 'true'},{},,2c6fb106-8474-4e82-9aaf-6b0c3b6aef55,add software with cloud_integration=true,add,software,{'cloud_integration': 'true'},{},1,SYNTHETIC
add,console,{'display_output': '4k'},{},,4d7a7b6b-91de-4b50-85f3-290ecc59530e,add console with display_output=4K,add,console,{'display_output': '4k'},{},1,SYNTHETIC
add,museum,{'visitor_demographics': 'mixed'},{},,4e5c2538-bc30-4b5b-9ace-9f2082da567c,add museum with visitor_demographics=mixed,add,museum,{'visitor_demographics': 'mixed'},{},1,SYNTHETIC
add,landmark,{},{},,a13f118c-1896-4b3a-b15f-605ac6979666,add landmark with architectural_style=Gothic,add,landmark,{'architectural_style': 'gothic'},{},1,SYNTHETIC
add,city,{},{},,f721c55a-3287-4c57-a9e1-af6ddee33c8f,add city with public_transport_options=extensive,add,city,{'public_transport_options': 'extensive'},{},1,SYNTHETIC
add,animal,{'conservation_status': 'least concern'},{},,f411a45e-7432-4bd3-8f05-c4b928ac697b,add animal with conservation_status=least concern,add,animal,{'conservation_status': 'least concern'},{},1,SYNTHETIC
add,star,{'habitable_zone_distance': '1 au'},{},,ebd1a809-338a-4d84-beb4-370cd1a1adad,add star with habitable_zone_distance=1 AU,add,star,{'habitable_zone_distance': '1 au'},{},1,SYNTHETIC
add,universe,{},{},,3b990eb2-71e0-4df0-919b-00e298afea89,add universe with dark_matter_detection_experiments=active,add,universe,{'dark_matter_detection_experiments': 'active'},{},1,SYNTHETIC
add,painting,{'exhibition_status': 'on loan'},{},,196f398f-4eea-4a92-81db-e9b41a929697,add painting with exhibition_status=on loan,add,painting,{'exhibition_status': 'on loan'},{},1,SYNTHETIC
read,student,{},{},,6fdae8bb-e715-4801-9cb4-ed0f164050d1,get students with gpa below 2.5,read,student,{},{'gpa': '<2.5'},1,SYNTHETIC
update,teacher,{},,,f5091f30-9f16-42d1-bbed-a76f9034c9fe,"update teachers with a recent publication, set promotion_eligible=true",update,teacher,{'promotion_eligible': 'true'},{'recent_publication': 'true'},2,SYNTHETIC
delete,in,{'invoices': 'paid by bank transfer'},{},,f872ee9a-f997-4eab-893d-13c207ccc62d,delete invoices paid by bank transfer,delete,invoice,{},{'payment_method': 'bank transfer'},1,SYNTHETIC
read,article,{},{},,e1285fb7-c2a0-4444-a39e-8b3c52447364,get articles published in 2023,read,article,{},{'publication_year': '2023'},1,SYNTHETIC
update,book,{},,,9c49286b-6083-4f69-add4-d2d13b45beda,"update books with a new edition, set edition_number=2nd",update,book,{'edition_number': '2nd'},{'new_edition': 'true'},2,SYNTHETIC
delete,product,{'negative_reviews': ''},{},,0e8afa95-19c4-41e9-9d0a-06269cdbf253,delete products with negative reviews,delete,product,{},{'review_sentiment': 'negative'},1,SYNTHETIC
read,orders,{'express_shipping': ''},{},,cd241364-3191-4320-ae4a-620ffe234ed6,get orders with express shipping,read,order,{},{'shipping_type': 'express'},1,SYNTHETIC
read,instrument,{},{},,efdc33c4-7c32-4f43-b614-0150e3228901,show instruments that are vintage,read,instrument,{},{'age_category': 'vintage'},1,SYNTHETIC
update,sculptures,{},,,35603918-c4fb-4808-9a61-934c4cdbe012,"update sculptures stored in vaults, set security_level=high",update,sculpture,{'security_level': 'high'},{'storage_location': 'vault'},2,SYNTHETIC
add,subject,{'department': 'mathematics'},{},,9880711d-9768-4bab-83ee-1fb67df86a62,add subject with department=Mathematics,add,subject,{'department': 'mathematics'},{},1,SYNTHETIC
add,outcome,{'source_fund': 'grant'},{},,bcf028a0-6d67-45f4-a1dd-c0cae6c2e3c1,add outcome with source_fund=Grant A,add,outcome,{'source_fund': 'grant a'},{},1,SYNTHETIC
add,test,{'format': 'multiple choice'},{},,0d2a6a22-d9a0-4caa-ab94-40eaa18da0e2,add test with format=multiple choice,add,test,{'format': 'multiple choice'},{},1,SYNTHETIC
add,course,{'level': 'beginner'},{},,ddad6eac-508a-4d55-aec9-0850991f247b,add course with level=beginner,add,course,{'level': 'beginner'},{},1,SYNTHETIC
add,employee,{'performance_rating': 'excellent'},{},,b72238ab-5915-42f7-a49c-6720737c1108,add employee with performance_rating=excellent,add,employee,{'performance_rating': 'excellent'},{},1,SYNTHETIC
add,customer,{'last_clause': 'true'},{},,7e209104-34a1-46b4-a0f3-1082f29f5979,add customer with last_order_date=2025-05-01,add,customer,{'last_order_date': '2025-05-01'},{},1,SYNTHETIC
add,project,{'dependencies': 'none'},{},,0968a046-ab46-4a50-bd49-8ac047630403,add project with dependencies=none,add,project,{'dependencies': 'none'},{},1,SYNTHETIC
add,event,{'budget': '5000'},{},,763458e9-9892-4096-8df5-b9b5bc448a91,add event with budget=5000,add,event,{'budget': '5000'},{},1,SYNTHETIC
add,user,{'last_activity': 'today'},{},,c006f3a8-47c1-420e-b8f9-43aeeb58e029,add user with last_activity=today,add,user,{'last_activity': 'today'},{},1,SYNTHETIC
add,document,{'access_level': 'public'},{},,7c117d3c-0d9a-43b9-8230-0be989d4495b,add document with access_level=public,add,document,{'access_level': 'public'},{},1,SYNTHETIC
add,song,{'stream_count': '1000000'},{},,78f32b62-df77-486f-95a6-b642d164173f,add song with stream_count=1000000,add,song,{'stream_count': '1000000'},{},1,SYNTHETIC
add,play,{'hours': ''},{},,5be0cd95-fe97-46c8-8651-0b945c075dfb,add playlist with total_playtime=2 hours,add,playlist,{'total_playtime': '2 hours'},{},1,SYNTHETIC
add,recipe,{'origin_country': 'mexico'},{},,bb769047-43e2-495b-b53a-bdfd951b96b8,add recipe with origin_country=Mexico,add,recipe,{'origin_country': 'mexico'},{},1,SYNTHETIC
add,restaurant,{'parking_available': 'true'},{},,434eef83-e6ac-487c-b879-9902fdb9c0cf,add restaurant with parking_available=true,add,restaurant,{'parking_available': 'true'},{},1,SYNTHETIC
add,a,{'heating_system': 'central'},{},,449ba1e6-9abf-4a36-8f75-6d5324ee6d0e,add house with heating_system=central,add,house,{'heating_system': 'central'},{},1,SYNTHETIC
add,plant,"{'pot_size': '10', 'inch': ''}",{},,a319bea6-574e-443c-800f-8d95c2d182c2,add plant with pot_size=10 inch,add,plant,{'pot_size': '10 inch'},{},1,SYNTHETIC
add,phone,{'battery_capacity': '4000'},{},,663ca51b-23d3-4180-8342-7e1b928b3e85,add phone with battery_capacity=4000 mAh,add,phone,{'battery_capacity': '4000 mah'},{},1,SYNTHETIC
add,clothing,{'price_range': '20-$50'},{},,8cc56c17-79af-4046-83af-fa4e84eb200a,add clothing with price_range=$20-$50,add,clothing,{'price_range': '$20-$50'},{},1,SYNTHETIC
add,furniture,{'assembly_time': '2 hours'},{},,2db67d73-90be-4a45-9e67-322f223eea6c,add furniture with assembly_time=2 hours,add,furniture,{'assembly_time': '2 hours'},{},1,SYNTHETIC
add,device,{'warranty_status': 'active'},{},,9a9501a0-dfee-4b02-b7f5-c91f53c2968b,add device with warranty_status=active,add,device,{'warranty_status': 'active'},{},1,SYNTHETIC
add,game,{},{},,7f833290-f79b-4481-8bab-de4f31e2349d,add game with metacritic_score=90,add,game,{'metacritic_score': '90'},{},1,SYNTHETIC
add,artwork,{'authenticity_status': 'verified'},{},,3d64dc2a-189a-41c3-b936-59e5849a7f4f,add artwork with authenticity_status=verified,add,artwork,{'authenticity_status': 'verified'},{},1,SYNTHETIC
add,monument,{'accessibility_features': 'ramp'},{},,b8ac9248-2c14-4554-b49c-6cc08e8054bf,add monument with accessibility_features=ramp,add,monument,{'accessibility_features': 'ramp'},{},1,SYNTHETIC
add,country,{'country': 'national_animal'},{},,81c6572f-bcef-4f51-9122-2b341aa04d27,add country with national_animal=Eagle,add,country,{'national_animal': 'eagle'},{},1,SYNTHETIC
add,person,{'employment_status': 'employed'},{},,31259b57-cf21-462e-8b18-cf5fc63d9a14,add person with employment_status=employed,add,person,{'employment_status': 'employed'},{},1,SYNTHETIC
add,planet,{},{},,e549d960-2f51-4671-ae85-22f71a202c93,add planet with magnetic_field=strong,add,planet,{'magnetic_field': 'strong'},{},1,SYNTHETIC
add,galaxy,{'star_formation_rate': 'high'},{},,fb7a183c-bdd3-44f3-8884-eea42ec88652,add galaxy with star_formation_rate=high,add,galaxy,{'star_formation_rate': 'high'},{},1,SYNTHETIC
add,instrument,{'sound_type': 'acoustic'},{},,e6d2c670-cfc2-498f-a6be-3a033c3431fb,add instrument with sound_type=acoustic,add,instrument,{'sound_type': 'acoustic'},{},1,SYNTHETIC
add,sculpture,{},{},,d10aaa8b-04d1-420e-a201-5d94b59e79df,add sculpture with cultural_significance=high,add,sculpture,{'cultural_significance': 'high'},{},1,SYNTHETIC
delete,subject,{'stem': 'ete subjects outside of stem fields'},{},,b2d8a5b0-fc31-43d8-ade1-20d33ec4d7e7,delete subjects outside of STEM fields,delete,subject,{},{'field': 'non-stem'},1,SYNTHETIC
read,outcomes,{'status': 'paid'},{},,f0beadca-1038-47ed-b1a6-0541b100b8a3,show outcomes with status 'paid',read,outcome,{},{'status': 'paid'},1,SYNTHETIC
update,test,{'retest_required': 'true'},{'tests': 'with score below 60'},,6654adaa-09ca-4a1c-9cce-05064c782b60,"update tests with score below 60, set retest_required=true",update,test,{'retest_required': 'true'},{'score': '<60'},2,SYNTHETIC
delete,course,{'low_enrollment': ''},{},,caff35e2-d776-4d7a-a2ff-5a65d7002b02,delete courses with low enrollment,delete,course,{},{'enrollment_count': 'low'},1,SYNTHETIC
