processed_intent,processed_class,processed_attributes,processed_filter_attributes,processed_key_quantity,id,user_msg,expected_intent,expected_class,expected_attributes,expected_filter_attributes,expected_key_quantity,dataset
add,song,{'album_name': 'hits'},{},,b53078c7-16bf-4c7e-81e9-10b4e3627a17,add song with album_name=Greatest Hits,add,song,{'album_name': 'greatest hits'},{},1,SYNTHETIC
add,podcast,{'listener_count': '50000'},{},,78c7268b-d25b-4faf-963b-7d253c452cfd,add podcast with listener_count=50000,add,podcast,{'listener_count': '50000'},{},1,SYNTHETIC
add,restaurant,{'_': 'com'},{},,f38cef3c-c332-491e-9c01-7f6f3c9b9285,add restaurant with website=therestaurant.com,add,restaurant,{'website': 'therestaurant.com'},{},1,SYNTHETIC
add,pet,{'pet': 'dr'},{},,be9ff683-cd00-4446-8070-554d0a6a68c0,add pet with vet_name=Dr. Animal,add,pet,{'vet_name': 'dr. animal'},{},1,SYNTHETIC
add,phone,{'camera_megapixels': '48mp'},{},,3c3488d5-437e-4c42-8d45-4600920eaa60,add phone with camera_megapixels=48MP,add,phone,{'camera_megapixels': '48mp'},{},1,SYNTHETIC
add,foot,"{'footwear': 'with', 'occasion': 'casual'}",{},,5b712904-b072-421a-8595-a81eeb929731,add footwear with occasion=casual,add,footwear,{'occasion': 'casual'},{},1,SYNTHETIC
add,device,{'voice_assistant': 'alexa'},{},,fda89c62-156f-41dd-8754-5d8d13fb1cf9,add device with voice_assistant=Alexa,add,device,{'voice_assistant': 'alexa'},{},1,SYNTHETIC
add,console,{'connectivity_ports': 'hdmi'},{},,d7542820-235e-4884-8166-3a04ef59207e,"add console with connectivity_ports='HDMI, USB-C'",add,console,"{'connectivity_ports': 'hdmi, usb-c'}",{},1,SYNTHETIC
add,monument,{'last_clause': 'true'},{},,5e88bd4a-0caa-47be-867b-5dfae853554c,add monument with last_restoration_year=2015,add,monument,{'last_restoration_year': '2015'},{},1,SYNTHETIC
add,city,{},{},,dba84415-bc3c-4c4e-9f51-a9872b3d6526,add city with major_airport=LAX,add,city,{'major_airport': 'lax'},{},1,SYNTHETIC
add,planet,{'surface_temperature': '63 c'},{},,b84baf82-8c17-4416-940f-ba35cacebf19,add planet with surface_temperature= -63 C,add,planet,{'surface_temperature': '-63 c'},{},1,SYNTHETIC
add,universe,{},{},,e28c773c-fe1f-49a2-b9e3-aabbf9b04072,add universe with dark_energy_density=constant,add,universe,{'dark_energy_density': 'constant'},{},1,SYNTHETIC
add,sculpture,{'acquisition_method': 'donation'},{},,2c51e64b-99fb-4eb3-94c2-516d16b76b98,add sculpture with acquisition_method=donation,add,sculpture,{'acquisition_method': 'donation'},{},1,SYNTHETIC
update,reports,{},,,e6010425-3561-4701-a92c-662f8ba4721c,"update reports with data source 'external', set data_quality=high",update,report,{'data_quality': 'high'},{'data_source': 'external'},2,SYNTHETIC
update,songs,{'content_warning': 'true'},{'explicit_lyrics': ''},,b1cdcdab-0b04-4585-841a-2aa89a6e77f7,"update songs with explicit lyrics, set content_warning=true",update,song,{'content_warning': 'true'},{'explicit_lyrics': 'true'},2,SYNTHETIC
update,podcast,{},,,ebe3748b-aed2-4b3e-813a-be1de28f6da4,"update podcasts with less than 100 episodes, set featured=true",update,podcast,{'featured': 'true'},{'total_episodes': '<100'},2,SYNTHETIC
update,restaurant,{},,,3f239499-5a3c-4334-851c-74f31ab20c5b,"update restaurants with outdoor seating, set outdoor_dining_available=true",update,restaurant,{'outdoor_dining_available': 'true'},{'has_outdoor_seating': 'true'},2,SYNTHETIC
update,pet,{'vet_checkup_required': 'true'},{'medical_condition': ''},,9b5f9b53-d4dc-44b6-abda-eb64e15665c0,"update pets with medical condition, set vet_checkup_required=true",update,pet,{'vet_checkup_required': 'true'},{'medical_condition': 'true'},2,SYNTHETIC
update,phones,{'repair_status': 'progress'},{'screens': ''},,ec3e716e-ddaf-4d71-bfc5-62dbf1f7ba7c,"update phones with broken screens, set repair_status=in progress",update,phone,{'repair_status': 'in progress'},{'screen_condition': 'broken'},2,SYNTHETIC
update,foot,{},,,d067b8e9-fc22-4650-9af0-5e0f5424a127,"update footwear that is waterproof, set suitable_for_rain=true",update,footwear,{'suitable_for_rain': 'true'},{'waterproof': 'true'},2,SYNTHETIC
update,devices,{'cloud_backup_enabled': 'true'},{'low_storage': ''},,18f2bb8c-bb46-4616-8e70-51694c0ef7a5,"update devices with low storage, set cloud_backup_enabled=true",update,device,{'cloud_backup_enabled': 'true'},{'storage_status': 'low'},2,SYNTHETIC
update,consoles,{},,,041c60df-278b-4c37-9087-1c2585a1c25c,"update consoles that are customized, set warranty_void=true",update,console,{'warranty_void': 'true'},{'customized': 'true'},2,SYNTHETIC
update,monuments,{'monuments': 'unesco'},{},,629d05e1-b7a3-495a-9f15-8a25940053bb,"update monuments that are UNESCO sites, set preservation_priority=high",update,monument,{'preservation_priority': 'high'},{'unesco_status': 'true'},2,SYNTHETIC
update,city,{},,,b0cbbf0a-2a80-48e7-9c66-600899067b7c,"update cities with high tourist volume, set tourism_marketing_budget=increased",update,city,{'tourism_marketing_budget': 'increased'},{'tourist_volume': 'high'},2,SYNTHETIC
update,planets,{},,,f4e9498d-7989-4c95-8780-d5ea986243eb,"update planets with active volcanoes, set geological_activity=high",update,planet,{'geological_activity': 'high'},{'volcanoes_present': 'true'},2,SYNTHETIC
update,universe,{},,,3f60d945-9d83-4e39-83a3-074085ff1fcf,"update universe with accelerating expansion, set dark_energy_dominant=true",update,universe,{'dark_energy_dominant': 'true'},{'expansion_state': 'accelerating'},2,SYNTHETIC
update,sculptures,{},,,1e451c68-dcb4-4301-8f49-2f82f80952e9,"update sculptures in poor condition, set restoration_needed=true",update,sculpture,{'restoration_needed': 'true'},{'condition': 'poor'},2,SYNTHETIC
add,teacher,{'research_area': 'learning'},{},,07afeec6-209c-4232-8c88-7075417b2a68,add teacher with research_area=Machine Learning,add,teacher,{'research_area': 'machine learning'},{},1,SYNTHETIC
add,test,{'max_score': '100'},{},,153d8d6d-3e47-4a5c-a66b-ee07bab10910,add test with max_score=100,add,test,{'max_score': '100'},{},1,SYNTHETIC
add,book,{'publisher': 'penguin random house'},{},,78fb424b-2a5d-4a1c-9e68-f57c51d374ff,add book with publisher=Penguin Random House,add,book,{'publisher': 'penguin random house'},{},1,SYNTHETIC
add,customer,{'preferred_contact': 'email'},{},,c9ab17ce-a27b-4792-8519-149ba2928de8,add customer with preferred_contact=email,add,customer,{'preferred_contact': 'email'},{},1,SYNTHETIC
add,task,{'completion_percentage': '50'},{},,a7eb043d-3ea1-48b9-bd07-9d35cc711339,add task with completion_percentage=50,add,task,{'completion_percentage': '50'},{},1,SYNTHETIC
add,user,{'last_clause': 'true'},{},,55ac0788-1e13-48cd-8f39-2ee63b1ecb3f,add user with last_password_change=3 months ago,add,user,{'last_password_change': '3 months ago'},{},1,SYNTHETIC
add,film,{'box_office_revenue': 'billion'},{},,dfcd6316-a57b-4b8c-9f0c-d764aeaf3f41,add movie with box_office_revenue=1 billion,add,movie,{'box_office_revenue': '1 billion'},{},1,SYNTHETIC
add,play,{'genre_mix': 'pop/rock'},{},,219be18c-52f2-4974-95ed-55787acd7242,add playlist with genre_mix=Pop/Rock,add,playlist,{'genre_mix': 'pop/rock'},{},1,SYNTHETIC
add,ingredient,{'supplier': 'farm'},{},,9cbbd2e0-9467-4211-9926-5eed1e6752d6,add ingredient with supplier=Local Farm,add,ingredient,{'supplier': 'local farm'},{},1,SYNTHETIC
add,house,{'builder': 'green homes'},{},,97e30ffb-18a4-46d1-8728-37f29e8df015,add house with builder=Green Homes,add,house,{'builder': 'green homes'},{},1,SYNTHETIC
add,computer,{'graphics_card': 'rtx 4090'},{},,c30b0371-27cf-4a40-88c0-4be331ae11cb,add computer with graphics_card=Nvidia RTX 4090,add,computer,{'graphics_card': 'nvidia rtx 4090'},{},1,SYNTHETIC
add,clothing,{'season': 'summer'},{},,91146670-801b-44a1-9415-39d70524eb1a,add clothing with season=summer,add,clothing,{'season': 'summer'},{},1,SYNTHETIC
add,building,{'architect': 'frank gehry'},{},,9e282a76-d096-4801-8ce0-9173038a2362,add building with architect=Frank Gehry,add,building,{'architect': 'frank gehry'},{},1,SYNTHETIC
add,game,{'minimum_requirements': '8gb ram'},{},,2b39319e-4c0e-4bcd-8a82-638d04e4b350,"add game with minimum_requirements='8GB RAM, GTX 1060'",add,game,"{'minimum_requirements': '8gb ram, gtx 1060'}",{},1,SYNTHETIC
add,museum,{},{},,dffb62bd-0ee2-4672-99c8-b659d738a52b,add museum with permanent_collection_size=10000,add,museum,{'permanent_collection_size': '10000'},{},1,SYNTHETIC
add,country,{},{},,553439ea-d00e-459e-8766-0819c779b967,add country with national_anthem=The Star-Spangled Banner,add,country,{'national_anthem': 'the star-spangled banner'},{},1,SYNTHETIC
add,animal,{'average_weight': 'kg'},{},,de2d7fd8-a43e-4755-9721-3481e8039f43,add animal with average_weight=500 kg,add,animal,{'average_weight': '500 kg'},{},1,SYNTHETIC
add,galaxy,{},{},,835656e3-2aac-4cd7-9eda-e10568f47d84,add galaxy with central_supermassive_black_hole=true,add,galaxy,{'central_supermassive_black_hole': 'true'},{},1,SYNTHETIC
add,painting,{'frame_type': 'ornate'},{},,e4e1df01-3e1a-4d2b-aefd-def2e14036a6,add painting with frame_type=ornate,add,painting,{'frame_type': 'ornate'},{},1,SYNTHETIC
delete,film,{'budget': 'under 1 million'},{},,95846e04-e716-475a-83c3-b5c82e174d4a,delete movies with budget under 1 million,delete,movie,{},{'budget': '<1 million'},1,SYNTHETIC
delete,play,{'playlists': 'that are private'},{},,014257ea-2d62-4136-9b9f-d0439bc12804,delete playlists that are private,delete,playlist,{},{'privacy_setting': 'private'},1,SYNTHETIC
delete,ingredients,{},{},,89eb680e-dfa2-4045-a50f-6ef622b1bbea,delete ingredients that are perishable,delete,ingredient,{},{'perishable': 'true'},1,SYNTHETIC
delete,houses,{'property': 'taxes over $5000'},{},,ff17c9f5-ef94-42b1-9856-106d338e77c6,delete houses with property taxes over $5000,delete,house,{},{'property_taxes': '>$5000'},1,SYNTHETIC
delete,computers,{'outdated_graphics': 'cards'},{},,26bd7c65-3db6-4c07-9de6-4d5e53a9f3ee,delete computers with outdated graphics cards,delete,computer,{},{'graphics_card_status': 'outdated'},1,SYNTHETIC
delete,clothing,{'items': 'that are stained'},{},,eee71515-2d77-47fa-972b-20c3746f7597,delete clothing items that are stained,delete,clothing,{},{'condition': 'stained'},1,SYNTHETIC
delete,buildings,{},{},,2ff2d457-d9ea-4797-9422-6fdfa4d7c20d,delete buildings that are vacant,delete,building,{},{'occupancy_status': 'vacant'},1,SYNTHETIC
delete,game,{'file': 'size over 100gb'},{},,0bf43f85-9d63-42a7-85d7-cd81212c38c6,delete games with file size over 100GB,delete,game,{},{'file_size': '>100gb'},1,SYNTHETIC
delete,museums,{'renovation': ''},{},,d0ef594e-7462-4050-bab0-f4994c2c7241,delete museums undergoing renovation,delete,museum,{},{'renovation_status': 'in progress'},1,SYNTHETIC
delete,countries,{'unstable_political_climate': ''},{},,1f7d450f-bd1b-45c4-aeb2-4631e2d27b9c,delete countries with unstable political climate,delete,country,{},{'political_stability': 'unstable'},1,SYNTHETIC
delete,animals,{'zoos': ''},{},,c2f116cf-3cb7-4ccb-b332-294a884cb7a3,delete animals in zoos,delete,animal,{},{'location_type': 'zoo'},1,SYNTHETIC
delete,galaxies,{'black_hole': 'at their center'},{},,337a8101-c17b-49d1-b5f4-54d1329c4feb,delete galaxies with a black hole at their center,delete,galaxy,{},{'central_black_hole': 'true'},1,SYNTHETIC
delete,paintings,{},{},,50bb78a3-e83d-413c-b66b-6f33667e9fc3,delete paintings that are forged,delete,painting,{},{'authenticity': 'forged'},1,SYNTHETIC
add,subject,{'topic': 'intelligence'},{},,cc087fd5-1baa-4b91-91cd-fe55f6514ecd,add subject with topic=Artificial Intelligence,add,subject,{'topic': 'artificial intelligence'},{},1,SYNTHETIC
add,in,{'item_count': '5'},{},,6faef7b5-d5c1-4bcd-8305-3df24d57ee05,add invoice with item_count=5,add,invoice,{'item_count': '5'},{},1,SYNTHETIC
add,course,{'start_time': 'am'},{},,284721c3-fc07-4e1c-99b2-d47c1be8e1a2,add course with start_time=9:00 AM,add,course,{'start_time': '9:00 am'},{},1,SYNTHETIC
add,product,{'category': 'electronics'},{},,7ce2cc42-6f79-497b-8d88-cbd5b6f14834,add product with category=Electronics,add,product,{'category': 'electronics'},{},1,SYNTHETIC
add,project,{'team_size': '10'},{},,335a7b31-42a8-4a3e-9ddb-889b546cc2a9,add project with team_size=10,add,project,{'team_size': '10'},{},1,SYNTHETIC
add,feedback,{'submission_date': '2025-06-15'},{},,6d16c816-3edd-4104-afdc-ed0ef6ce2c5e,add feedback with submission_date=2025-06-15,add,feedback,{'submission_date': '2025-06-15'},{},1,SYNTHETIC
add,document,{'security_level': 'confidential'},{},,c4f1a573-cfcb-4bf4-a2fd-208a9df2f469,add document with security_level=confidential,add,document,{'security_level': 'confidential'},{},1,SYNTHETIC
add,album,{'record_label': 'music'},{},,1e0c960f-fe87-4349-a26e-8f112addfe13,add album with record_label=Universal Music,add,album,{'record_label': 'universal music'},{},1,SYNTHETIC
add,recipe,{'recipe': 'with'},{},,f7f15daf-9328-490f-ac9d-6bd06ece0141,add recipe with image_url=example.com/recipe.jpg,add,recipe,{'image_url': 'example.com/recipe.jpg'},{},1,SYNTHETIC
add,car,"{'vin': 'car with', 'abc123xyz': 'with'}",{},,42230caf-f4c1-416b-9667-28e5defadc67,add car with VIN=ABC123XYZ,add,car,{'vin': 'abc123xyz'},{},1,SYNTHETIC
add,plant,{},{},,95299793-dc77-415b-9307-91cadacc9a7f,add plant with scientific_name=Rosa gallica,add,plant,{'scientific_name': 'rosa gallica'},{},1,SYNTHETIC
add,app,{'power_consumption': '500w'},{},,624ee4df-eebe-497c-bb2e-ec1f8cd35ba2,add appliance with power_consumption=500W,add,appliance,{'power_consumption': '500w'},{},1,SYNTHETIC
add,furniture,{'design_style': 'modern'},{},,b9bb9c0e-dd84-40a1-a010-99665a3ac146,add furniture with design_style=modern,add,furniture,{'design_style': 'modern'},{},1,SYNTHETIC
add,software,{'license_key': 'xyz789'},{},,b5ab8e83-d5cb-4553-ac17-d1920249b5f6,add software with license_key=XYZ789,add,software,{'license_key': 'xyz789'},{},1,SYNTHETIC
add,artwork,{'acquisition_date': '2022-10-01'},{},,c6426e22-927f-4f82-9b41-4a1a3a4c6939,add artwork with acquisition_date=2022-10-01,add,artwork,{'acquisition_date': '2022-10-01'},{},1,SYNTHETIC
add,landmark,{},{},,518a8239-3ccf-4344-bee3-4004cac716f4,add landmark with historical_period=Ancient Rome,add,landmark,{'historical_period': 'ancient rome'},{},1,SYNTHETIC
add,person,{'education_level': 'phd'},{},,293d9641-a8ed-4200-b6f8-51fd790db76f,add person with education_level=PhD,add,person,{'education_level': 'phd'},{},1,SYNTHETIC
add,star,{'spectral_type': 'm-type'},{},,fb51cea9-fd59-4275-aed8-ba8a2915a732,add star with spectral_type=M-type,add,star,{'spectral_type': 'm-type'},{},1,SYNTHETIC
add,instrument,{'condition': 'used'},{},,5c2f025f-7ae7-4863-95b9-670251b0f611,add instrument with condition=used,add,instrument,{'condition': 'used'},{},1,SYNTHETIC
read,student,{'last_name': 'smith'},{},,cea56fb8-8951-40e3-af2b-8045313f47ba,show students with last name Smith,read,student,{},{'last_name': 'smith'},1,SYNTHETIC
delete,subject,{'teacher': ''},{},,01e9b1a4-63b0-4fe6-9e16-9e5bc098649a,delete subjects with no assigned teacher,delete,subject,{},{'assigned_teacher': 'none'},1,SYNTHETIC
update,teacher,{'availability': 'mon-fri'},{'office': 'number 101'},,861043e0-237a-4c27-8a9c-6c79686c4284,"update teachers with office number 101, set availability=Mon-Fri",update,teacher,{'availability': 'mon-fri'},{'office_number': '101'},2,SYNTHETIC
read,outcomes,"{'outcomes': ""with description containing 'travel""}",{},,be0746b3-2a0f-47d6-8e8a-adcd391c7b1a,get outcomes with description containing 'travel',read,outcome,{},{'description_contains': 'travel'},1,SYNTHETIC
add,in,{'recipient': 'abc corp'},{},,7886aa5a-9f16-417c-983a-3f507c86f168,add invoice with recipient=ABC Corp,add,invoice,{'recipient': 'abc corp'},{},1,SYNTHETIC
delete,tests,{'last_semester': ''},{},,a99ddd60-5496-4278-b19b-338b5662fb33,delete tests from last semester,delete,test,{},{'semester': 'last'},1,SYNTHETIC
update,article,{},,,c3f93ca0-3956-42d0-847c-3058a9174185,"update articles with category 'Technology', set review_status=completed",update,article,{'review_status': 'completed'},{'category': 'technology'},2,SYNTHETIC
update,employees,{},,,e880ec12-83ed-4e02-bfa4-a9629af7b62a,"update employees on leave, set leave_end_date=2025-07-01",update,employee,{'leave_end_date': '2025-07-01'},{'status': 'on leave'},2,SYNTHETIC
update,orders,{},,,e97be4d7-14c9-4e46-b268-7fafe21ab5be,"update orders with high value, set expedited_shipping=true",update,order,{'expedited_shipping': 'true'},{'value': 'high'},2,SYNTHETIC
update,,,,,5c44d7b5-4fa6-4a17-87b0-2dfff3c995dd,"update events marked as draft, set published=true",update,event,{'published': 'true'},{'status': 'draft'},2,SYNTHETIC
update,,,,,37632cee-5b79-47ff-94fc-d57cb61c599f,"update reports with distribution list, set automated_delivery=true",update,report,{'automated_delivery': 'true'},{'has_distribution_list': 'true'},2,SYNTHETIC
update,songs,{},,,875e05aa-8718-436c-8e47-0a205c86457f,"update songs marked as favorites, set visible_to_public=true",update,song,{'visible_to_public': 'true'},{'favorite': 'true'},2,SYNTHETIC
update,podcast,{'notification_sent': 'true'},{'new_episodes': ''},,65da6765-ec9f-4e4c-b59e-ca55eeb96f2a,"update podcasts with new episodes, set notification_sent=true",update,podcast,{'notification_sent': 'true'},{'new_episodes': 'true'},2,SYNTHETIC
update,restaurant,{},,,0198d72d-d790-48ca-b90a-9c7fac011cb2,"update restaurants with outdoor seating, set outdoor_seating_available=true",update,restaurant,{'outdoor_seating_available': 'true'},{'has_outdoor_seating': 'true'},2,SYNTHETIC
update,pet,{},,,9d177d60-9a27-4477-866d-e4cf1de161e3,"update pets with special needs, set medical_alert_required=true",update,pet,{'medical_alert_required': 'true'},{'special_needs': 'true'},2,SYNTHETIC
update,phones,{'network_booster_needed': 'true'},{'low_signal': ''},,65b28fab-dd32-44ff-b96c-09594f9a550a,"update phones with low signal, set network_booster_needed=true",update,phone,{'network_booster_needed': 'true'},{'signal_strength': 'low'},2,SYNTHETIC
update,foot,{},,,c16970e6-8e0d-4328-b4ce-d00f9a744aff,"update footwear that is limited edition, set collector_value=high",update,footwear,{'collector_value': 'high'},{'edition_type': 'limited'},2,SYNTHETIC
update,devices,{'troubleshoot_required': 'true'},{'low_performance': ''},,09c8aa85-dd02-45e2-9dbd-5a79fe571742,"update devices with low performance, set troubleshoot_required=true",update,device,{'troubleshoot_required': 'true'},{'performance_status': 'low'},2,SYNTHETIC
update,consoles,{'internet_connection_status': 'unstable'},{'network': 'issues'},,4e7f56ed-9cde-49ab-909d-25520a64fbbd,"update consoles with network issues, set internet_connection_status=unstable",update,console,{'internet_connection_status': 'unstable'},{'network_issues': 'true'},2,SYNTHETIC
update,monuments,{'repair_status': 'scheduled'},{'significant_damage': ''},,234f640f-10be-4cc2-b72f-33a305b402e6,"update monuments with significant damage, set repair_status=scheduled",update,monument,{'repair_status': 'scheduled'},{'damage_level': 'significant'},2,SYNTHETIC
update,city,{},,,dc318ed2-9f28-45ac-a269-8647fd64091a,"update cities with increasing pollution, set environmental_initiatives=active",update,city,{'environmental_initiatives': 'active'},{'pollution_level': 'increasing'},2,SYNTHETIC
update,planets,{'colonization_priority': 'high'},{'potential': 'for'},,5a2274f5-c061-44a4-82a6-5498acc7aafd,"update planets with potential for colonization, set colonization_priority=high",update,planet,{'colonization_priority': 'high'},{'colonization_potential': 'true'},2,SYNTHETIC
update,universe,{'research_focus': 'intensive'},{'unknown_properties': ''},,74769b05-6805-4e69-8b1a-5dd506f40aca,"update universe with unknown properties, set research_focus=intensive",update,universe,{'research_focus': 'intensive'},{'properties_status': 'unknown'},2,SYNTHETIC
update,sculptures,{},,,754fb7b7-3417-40bc-81e1-e7d200d029dc,"update sculptures stored in vaults, set security_level=high",update,sculpture,{'security_level': 'high'},{'storage_location': 'vault'},2,SYNTHETIC
add,teacher,{'phd': 'teacher with'},{},,3f51beb7-e444-4f5b-97e0-d06dca9d3a6e,add teacher with highest_degree=PhD,add,teacher,{'highest_degree': 'phd'},{},1,SYNTHETIC
add,test,{'format': 'choice'},{},,7bbd23e1-40d7-470e-81af-4e83ba137791,add test with format=multiple choice,add,test,{'format': 'multiple choice'},{},1,SYNTHETIC
add,book,{'availability': 'in stock'},{},,94d296b6-d8a8-4c81-8fe3-06f2fd8c206e,add book with availability=in stock,add,book,{'availability': 'in stock'},{},1,SYNTHETIC
add,customer,{'last_clause': 'true'},{},,131f989c-60a8-446a-b6f8-1807fe4250ca,add customer with last_order_date=2025-05-01,add,customer,{'last_order_date': '2025-05-01'},{},1,SYNTHETIC
add,task,{'creation_date': '2025-06-01'},{},,c77c151e-be33-4631-b1d8-e24722810367,add task with creation_date=2025-06-01,add,task,{'creation_date': '2025-06-01'},{},1,SYNTHETIC
add,user,{'last_activity': 'today'},{},,8919f161-f0a5-451e-9ee0-a0ebeaea577e,add user with last_activity=today,add,user,{'last_activity': 'today'},{},1,SYNTHETIC
add,film,{'awards_won': 'oscar'},{},,bb274c97-9909-4cab-9aee-196ac8785565,add movie with awards_won=Oscar,add,movie,{'awards_won': 'oscar'},{},1,SYNTHETIC
add,play,{'hours': ''},{},,86397187-5fbc-4ea9-aea7-b99ab98eb058,add playlist with total_playtime=2 hours,add,playlist,{'total_playtime': '2 hours'},{},1,SYNTHETIC
add,ingredient,{},{},,e4b6fd65-ba84-4807-a550-aa282b47cf3d,add ingredient with organic=true,add,ingredient,{'organic': 'true'},{},1,SYNTHETIC
add,house,{'heating_system': 'central'},{},,809b51ad-1ea0-4c15-9179-121e08b942ef,add house with heating_system=central,add,house,{'heating_system': 'central'},{},1,SYNTHETIC
add,computer,{'processor': 'intel i9'},{},,9c06641e-d4e4-4c1f-af21-a3f35811b13d,add computer with processor=Intel i9,add,computer,{'processor': 'intel i9'},{},1,SYNTHETIC
add,clothing,{'price_range': '20-$50'},{},,17693a12-3c85-45f5-99f9-04488db97c84,add clothing with price_range=$20-$50,add,clothing,{'price_range': '$20-$50'},{},1,SYNTHETIC
add,building,{'renovation_status': 'complete'},{},,01a0bb94-f5aa-458f-bd2d-ad8be40ca15b,add building with renovation_status=complete,add,building,{'renovation_status': 'complete'},{},1,SYNTHETIC
add,game,{},{},,16df98b2-ac3f-4738-bee1-4f429b880748,add game with metacritic_score=90,add,game,{'metacritic_score': '90'},{},1,SYNTHETIC
add,museum,{'visitor_demographics': 'mixed'},{},,09b42303-41fe-4e22-9509-546b69856359,add museum with visitor_demographics=mixed,add,museum,{'visitor_demographics': 'mixed'},{},1,SYNTHETIC
add,country,{'country': 'national_animal'},{},,46bb60af-d862-493c-ba0a-062480371f1c,add country with national_animal=Eagle,add,country,{'national_animal': 'eagle'},{},1,SYNTHETIC
read,course,{'freshmen': ''},{},,56b69df9-10c9-4c41-bc7b-3e5f01de0aad,show courses for freshmen,read,course,{},{'target_audience': 'freshmen'},1,SYNTHETIC
read,product,{'sale': ''},{},,549fe120-9bfa-4bfa-a322-2c4ac06d1173,get products on sale,read,product,{},{'on_sale': 'true'},1,SYNTHETIC
read,project,{'critical_path': 'identified'},{},,c549d5d8-d48a-4b5a-8f24-222ff8dd67a7,show projects with a critical path identified,read,project,{},{'critical_path_identified': 'true'},1,SYNTHETIC
read,feedback,{'response': ''},{},,6bd5c104-d9ea-4f77-9bef-c6800a50bf48,get feedback awaiting response,read,feedback,{},{'response_status': 'awaiting'},1,SYNTHETIC
read,documents,{'documents': 'with pending approval'},{},,a1303ab6-51ec-44f7-8bd3-204becad17d2,show documents with pending approval,read,document,{},{'approval_status': 'pending'},1,SYNTHETIC
read,albums,{'albums': 'with explicit content'},{},,1883d732-be1d-461a-9dcf-68e2c39f60b7,get albums with explicit content,read,album,{},{'explicit_content': 'true'},1,SYNTHETIC
read,recipes,{},{},,32e06003-edbe-446f-9120-130faac06690,"show recipes with a specific dietary restriction, e.g., vegan",read,recipe,{},{'dietary_restriction': 'vegan'},1,SYNTHETIC
read,car,{'clean_title': ''},{},,cbe70b2b-47ba-49e4-8225-d5f06c5049c4,get cars with a clean title,read,car,{},{'title_status': 'clean'},1,SYNTHETIC
read,plants,{'pets': ''},{},,940da48a-e7b8-484d-993c-e35855de5c14,show plants that are toxic to pets,read,plant,{},{'toxic_to_pets': 'true'},1,SYNTHETIC
read,appliances,{'appliances': 'with smart features'},{},,e11e9860-bf22-4b65-8ff0-e73fdca93b4d,get appliances with smart features,read,appliance,{},{'smart_features': 'true'},1,SYNTHETIC
read,furniture,{},{},,f9ed142c-3d75-40db-ad90-ffc8a878d479,show furniture that is handcrafted,read,furniture,{},{'manufacturing_method': 'handcrafted'},1,SYNTHETIC
read,software,{'regular_updates': ''},{},,f7e49813-c38a-47a1-a68e-356a086e5c9a,get software with regular updates,read,software,{},{'update_frequency': 'regular'},1,SYNTHETIC
read,artworks,{'high_market': 'value'},{},,4a45720e-a4af-453f-915b-df2636445b0d,show artworks with a high market value,read,artwork,{},{'market_value': 'high'},1,SYNTHETIC
read,landmarks,{'public': ''},{},,53281c3b-8e99-449b-ba87-ed7d49b813c4,get landmarks open to the public,read,landmark,{},{'public_access': 'true'},1,SYNTHETIC
read,person,{'specific_medical_conditions': ''},{},,dd2618b4-9569-48e3-aa10-dbc5fa1b1405,show persons with specific medical conditions,read,person,{},{'medical_condition': 'true'},1,SYNTHETIC
read,stars,{'stars': 'in binary systems'},{},,db1fc9c1-381f-46dd-9c87-c6e51470e0f0,get stars in binary systems,read,star,{},{'system_type': 'binary'},1,SYNTHETIC
read,instruments,{'instruments': 'that are vintage'},{},,74ffd55c-bd5b-44b9-af38-be8cba788429,show instruments that are vintage,read,instrument,{},{'age_category': 'vintage'},1,SYNTHETIC
add,student,{'enrollment_status': 'active'},{},,bd477610-6055-4323-baab-99302079b13f,add a student with enrollment_status=active,add,student,{'enrollment_status': 'active'},{},1,SYNTHETIC
add,outcome,{'source_fund': 'a'},{},,76897cfd-a20b-4453-8263-a4b17334741b,add outcome with source_fund=Grant A,add,outcome,{'source_fund': 'grant a'},{},1,SYNTHETIC
add,article,{'peer_reviewed': 'true'},{},,a8c7dc1f-aa32-46f2-8bef-4479c4e1d7fc,add article with peer_reviewed=true,add,article,{'peer_reviewed': 'true'},{},1,SYNTHETIC
add,employee,{'performance_rating': 'excellent'},{},,1c78e22f-10e8-4ea6-b84e-efe6891e5a49,add employee with performance_rating=excellent,add,employee,{'performance_rating': 'excellent'},{},1,SYNTHETIC
add,order,{'delivery_status': 'shipped'},{},,3fca546c-6df3-481f-9ade-7eaffa91b899,add order with delivery_status=shipped,add,order,{'delivery_status': 'shipped'},{},1,SYNTHETIC
add,event,{'budget': '5000'},{},,6d9fd541-eeab-486e-b99e-1c2dd0ff0dbc,add event with budget=5000,add,event,{'budget': '5000'},{},1,SYNTHETIC
add,report,{'delivery_frequency': 'weekly'},{},,462662e1-5f89-4746-945a-ac730ea44472,add report with delivery_frequency=weekly,add,report,{'delivery_frequency': 'weekly'},{},1,SYNTHETIC
add,song,{'stream_count': '1000000'},{},,2f69fe7e-1ffe-4e5a-8291-a50a8f1e85ed,add song with stream_count=1000000,add,song,{'stream_count': '1000000'},{},1,SYNTHETIC
add,podcast,{'sponsorship': 'true'},{},,eca8b600-b4b1-4d57-b838-74637199bb57,add podcast with sponsorship=true,add,podcast,{'sponsorship': 'true'},{},1,SYNTHETIC
