processed_intent,processed_class,processed_attributes,processed_filter_attributes,processed_key_quantity,id,user_msg,expected_intent,expected_class,expected_attributes,expected_filter_attributes,expected_key_quantity,dataset
read,person__assuming_that__students__are_persons_,{},{},,8170d8da-252c-4b20-bd7e-f5af2193fd16,show students with last name Smith,read,student,{},{'last_name': 'smith'},1,SYNTHETIC
delete,subject,{},{},,6017aa95-9e47-40f4-8157-90da18378b22,delete subjects with no assigned teacher,delete,subject,{},{'assigned_teacher': 'none'},1,SYNTHETIC
update,teachers__assuming__teachers__is_a_class_or_table_that_exists_within_the_context_of_your_database_schema_,{},,,4ef1edd0-ce7f-4d9e-aaeb-e25580c9e64f,"update teachers with office number 101, set availability=Mon-Fri",update,teacher,{'availability': 'mon-fri'},{'office_number': '101'},2,SYNTHETIC
read,event__location__or_activity__depending_on_the_context_of_the_specific_dataset_being_used_,{},{},,c5899b4d-7229-44c1-a9c4-8e5d15130934,get outcomes with description containing 'travel',read,outcome,{},{'description_contains': 'travel'},1,SYNTHETIC
add,organization__abc_corp_is_an_example_of_an_organization_,{},{},,457d97bf-dec6-4fad-9f70-305d2b0960c1,add invoice with recipient=ABC Corp,add,invoice,{'recipient': 'abc corp'},{},1,SYNTHETIC
delete,event__in_this_context__the_entity_could_be__semester__as_it_refers_to_a_specific_time_period__event__during_which_tests_were_taken__but_the_direct_action_is_about_deleting_something_related_to_that_event__so_it_s_more_appropriate_to_consider_the_indirectly_implied_entity_as__test___however__since_the_user_request_does_not_explicitly_mention_the_class_of_the_test_entity__like_exams__assignments__etc____it_can_t_be_definitively_determined_without_additional_context_,{},{},,9bf43683-35ea-447f-90e6-6b7119014606,delete tests from last semester,delete,test,{},{'semester': 'last'},1,SYNTHETIC
update,articles,{},,,b24b30b9-9743-4db9-868f-0ab5e7df4db0,"update articles with category 'Technology', set review_status=completed",update,article,{'review_status': 'completed'},{'category': 'technology'},2,SYNTHETIC
read,studentlevel__or__freshman_level,{},{},,d8a91e55-004f-471f-a1c3-a78d712e0bab,show courses for freshmen,read,course,{},{'target_audience': 'freshmen'},1,SYNTHETIC
delete,book__in_this_context__the_entity_being_manipulated_is_a_book_due_to_the_action__delete__being_applied_to__books_with_missing_pages__,{},{},,1e48f2de-e5ec-4b92-9c1e-6e8087c44ad6,delete books with missing pages,delete,book,{},{'condition': 'missing pages'},1,SYNTHETIC
update,employees,{},,,f58b7e3b-0621-485c-b476-a8ff5d1710a7,"update employees on leave, set leave_end_date=2025-07-01",update,employee,{'leave_end_date': '2025-07-01'},{'status': 'on leave'},2,SYNTHETIC
read,product,{},{},,9eb3cb32-8902-47d5-a025-ca2a2f7c6031,get products on sale,read,product,{},{'on_sale': 'true'},1,SYNTHETIC
delete,customer__assuming__customers__refers_to_a_class_of_entities_that_include_customer_information_,{},{},,157371e8-9e01-4ff5-a765-aef0f9e6537b,delete customers with invalid email addresses,delete,customer,{},{'email_valid': 'false'},1,SYNTHETIC
update,order,{},,,f81c25ae-9eed-496e-93a0-c50ee704fd18,"update orders with high value, set expedited_shipping=true",update,order,{'expedited_shipping': 'true'},{'value': 'high'},2,SYNTHETIC
read,project,{},{},,f1291259-2a35-4edd-a287-3bdf89d68ee5,show projects with a critical path identified,read,project,{},{'critical_path_identified': 'true'},1,SYNTHETIC
delete,user__implicit___task__explicit_,{},{},,780faa1b-d972-459e-b57e-adc9fc7b7c68,delete tasks assigned to Bob,delete,task,{},{'assigned_to': 'bob'},1,SYNTHETIC
,,,,,d25b7932-73a5-4bcf-82de-85a01f5be343,"update events marked as draft, set published=true",update,event,{'published': 'true'},{'status': 'draft'},2,SYNTHETIC
read,feedback__assuming_it_is_a_category_of_entities_related_to_user_interactions_or_opinions_,{},{},,7961b46a-39e1-4758-846f-84f4d5f5bd0e,get feedback awaiting response,read,feedback,{},{'response_status': 'awaiting'},1,SYNTHETIC
delete,user__or_account__depending_on_context_,{},{},,56b917be-c1bf-4cc5-b628-bd7dde3d2829,delete users with expired accounts,delete,user,{},{'account_status': 'expired'},1,SYNTHETIC
update,distribution_list__inferred_from__distribution_list___and_boolean__inferred_from__automated_delivery_true__,{},,,cc0c83b9-74b4-4ccc-bcdb-faaeef22864b,"update reports with distribution list, set automated_delivery=true",update,report,{'automated_delivery': 'true'},{'has_distribution_list': 'true'},2,SYNTHETIC
read,document__or_potentially_approval__depending_on_the_context_,{},{},,143a4075-d86c-458a-aa0d-2ba77ba7e659,show documents with pending approval,read,document,{},{'approval_status': 'pending'},1,SYNTHETIC
delete,movie__or_media__if_considering_broader_entertainment_options_,{},{},,6e4c8a3e-e9ee-4858-b4ff-a131cf5c4649,delete movies without a rating,delete,movie,{},{'rating': 'none'},1,SYNTHETIC
update,song,{},,,c0fd85b7-a3f8-477b-a3ba-627d5d5353ae,"update songs marked as favorites, set visible_to_public=true",update,song,{'visible_to_public': 'true'},{'favorite': 'true'},2,SYNTHETIC
read,mediacontent__assuming__albums__contain_audio_or_video_files_,{},{},,3e18d4fc-1e02-4369-a047-e4f9560e87a7,get albums with explicit content,read,album,{},{'explicit_content': 'true'},1,SYNTHETIC
delete,collaborativeplaylist__implied_by__playlists_that_are_collaborative__,{},{},,64b1c5ea-e271-43de-a67e-cce3abc48667,delete playlists that are collaborative,delete,playlist,{},{'collaborative': 'true'},1,SYNTHETIC
update,entity_class__podcast,{},,,47b1c7c7-7e5a-4513-80ec-efc4f016fa75,"update podcasts with new episodes, set notification_sent=true",update,podcast,{'notification_sent': 'true'},{'new_episodes': 'true'},2,SYNTHETIC
read,dietaryrestriction,{},{},,65568e43-5c17-480d-92f7-354ee8572502,"show recipes with a specific dietary restriction, e.g., vegan",read,recipe,{},{'dietary_restriction': 'vegan'},1,SYNTHETIC
delete,ingredients__noun__entity_class_,{},{},,5aa75962-e254-4a0a-8372-428288616923,delete ingredients with expired date,delete,ingredient,{},{'expiration_date': 'expired'},1,SYNTHETIC
update,restaurants,{},,,8cfa8803-ff48-47cc-aad2-85483433bbba,"update restaurants with outdoor seating, set outdoor_seating_available=true",update,restaurant,{'outdoor_seating_available': 'true'},{'has_outdoor_seating': 'true'},2,SYNTHETIC
read,vehicle__specifically__car_,{},{},,97ac963c-b36b-45ac-8d91-f72c72f01f3f,get cars with a clean title,read,car,{},{'title_status': 'clean'},1,SYNTHETIC
delete,realestateproperty__or_property__depending_on_the_specific_model_,{},{},,f8e59fb0-b339-4e73-a7be-179743454b17,delete houses with a pending sale,delete,house,{},{'sale_status': 'pending'},1,SYNTHETIC
update,pets,{},,,16cbc71f-bec6-46a7-9526-1ba78cd5a8d7,"update pets with special needs, set medical_alert_required=true",update,pet,{'medical_alert_required': 'true'},{'special_needs': 'true'},2,SYNTHETIC
delete,computer__or_device_,{},{},,048f3f5a-9a6b-446f-82a3-3c8234242c5a,delete computers with persistent errors,delete,computer,{},{'error_status': 'persistent'},1,SYNTHETIC
update,device__or_specifically__phone_in_this_context_,{},,,e0ea9f7d-19ea-4461-aec6-4f90801e5b58,"update phones with low signal, set network_booster_needed=true",update,phone,{'network_booster_needed': 'true'},{'signal_strength': 'low'},2,SYNTHETIC
read,appliance,{},{},,7818aba4-74e8-4d0e-ab05-8e7880645d25,get appliances with smart features,read,appliance,{},{'smart_features': 'true'},1,SYNTHETIC
delete,clothing,{},{},,379a2f5a-d8ec-4467-ab46-710595cde6ad,delete clothing items that are out of season,delete,clothing,{},{'seasonal_status': 'out of season'},1,SYNTHETIC
update,item__or_product_,{},,,86710183-7586-4e27-9530-0f221e9131b9,"update footwear that is limited edition, set collector_value=high",update,footwear,{'collector_value': 'high'},{'edition_type': 'limited'},2,SYNTHETIC
read,handcraftedproducts__or_potentially_furniture_if_the_context_specifically_refers_to_handcrafted_furniture_,{},{},,e7f2b7fe-a6c7-446c-ac53-2b030d21224f,show furniture that is handcrafted,read,furniture,{},{'manufacturing_method': 'handcrafted'},1,SYNTHETIC
delete,buildings,{},{},,17036c65-c05f-4cf9-995a-fcdfc7bd151a,delete buildings that are historical landmarks,delete,building,{},{'landmark_status': 'historical'},1,SYNTHETIC
update,devices__or_potentially_device_if_it_is_singular_,{},,,c337ade9-57ee-4794-ab42-8936cc97243e,"update devices with low performance, set troubleshoot_required=true",update,device,{'troubleshoot_required': 'true'},{'performance_status': 'low'},2,SYNTHETIC
read,software__or_application_,{},{},,0f7b248d-3980-4ed0-9ea1-b384d8815297,get software with regular updates,read,software,{},{'update_frequency': 'regular'},1,SYNTHETIC
delete,game,{},{},,aab9a427-f547-478a-b178-c632dff37da3,delete games with high system requirements,delete,game,{},{'system_requirements': 'high'},1,SYNTHETIC
update,device__in_this_context__a_console_is_typically_a_type_of_device_,{},,,6dd8c560-bed0-4d37-82cc-9be89bad2a3b,"update consoles with network issues, set internet_connection_status=unstable",update,console,{'internet_connection_status': 'unstable'},{'network_issues': 'true'},2,SYNTHETIC
read,artwork__or_piece_of_art_,{},{},,36f0e7bc-da54-498f-b8c3-cb9d909896d4,show artworks with a high market value,read,artwork,{},{'market_value': 'high'},1,SYNTHETIC
delete,facility__or_venue__based_on_the_context_,{},{},,320962e7-26e2-448f-8fe7-1bd907c4aeeb,delete museums with limited accessibility,delete,museum,{},{'accessibility': 'limited'},1,SYNTHETIC
update,entityclass__monument,{},,,576d4a44-e4e3-454c-a717-22cf324d3fd5,"update monuments with significant damage, set repair_status=scheduled",update,monument,{'repair_status': 'scheduled'},{'damage_level': 'significant'},2,SYNTHETIC
read,landmark,{},{},,e3c8f2be-00b1-4edd-8435-507f2c1cc377,get landmarks open to the public,read,landmark,{},{'public_access': 'true'},1,SYNTHETIC
delete,countries,{},{},,8b143629-5433-477e-baed-c84e9c7dc692,delete countries with ongoing conflicts,delete,country,{},{'conflict_status': 'ongoing'},1,SYNTHETIC
update,city,{},,,51dd8172-237b-46df-9723-08e53ffa6e05,"update cities with increasing pollution, set environmental_initiatives=active",update,city,{'environmental_initiatives': 'active'},{'pollution_level': 'increasing'},2,SYNTHETIC
read,person,{},{},,580f2695-07bf-4f3a-8bad-ebd316736ad5,show persons with specific medical conditions,read,person,{},{'medical_condition': 'true'},1,SYNTHETIC
delete,species,{},{},,d78bb94f-a28b-4858-89b5-629f268aca39,delete animals that are invasive species,delete,animal,{},{'species_type': 'invasive'},1,SYNTHETIC
update,planets,{},,,089cbaa5-dcd3-4199-a3b5-0751ce28b713,"update planets with potential for colonization, set colonization_priority=high",update,planet,{'colonization_priority': 'high'},{'colonization_potential': 'true'},2,SYNTHETIC
read,astronomicalobject__celestialphenomenon,{},{},,f19fe695-3483-4048-a368-39d203546cbc,get stars in binary systems,read,star,{},{'system_type': 'binary'},1,SYNTHETIC
delete,cosmology_astronomy__specifically_refers_to_galaxies_,{},{},,23bdf462-cb31-4036-be30-39eb654006b2,delete galaxies with irregular shapes,delete,galaxy,{},{'shape': 'irregular'},1,SYNTHETIC
update,universe,{},,,82daa995-c16f-4594-a02e-2b459228db52,"update universe with unknown properties, set research_focus=intensive",update,universe,{'research_focus': 'intensive'},{'properties_status': 'unknown'},2,SYNTHETIC
read,instruments__or_music_instrument_,{},{},,cd9e8d4e-78f0-45de-9e39-07e414c94887,show instruments that are vintage,read,instrument,{},{'age_category': 'vintage'},1,SYNTHETIC
delete,artwork__or_more_specifically__paintings__as_specified_by_the_user_,{},{},,338156ec-b527-47a2-ab1f-cc90bd2e9cf2,delete paintings that are damaged,delete,painting,{},{'condition': 'damaged'},1,SYNTHETIC
update,artifact__assuming__sculptures__refer_to_artifacts_,{},,,7bec3698-ec38-46be-acdb-8665c147f372,"update sculptures stored in vaults, set security_level=high",update,sculpture,{'security_level': 'high'},{'storage_location': 'vault'},2,SYNTHETIC
add,student__implied_,{},{},,8d61e8a7-b385-4f84-9470-459a0d23cfd2,add a student with enrollment_status=active,add,student,{'enrollment_status': 'active'},{},1,SYNTHETIC
add,subject,{},{},,55767fd8-8371-435e-b6cc-5eb1ab2d4a76,add subject with department=Mathematics,add,subject,{'department': 'mathematics'},{},1,SYNTHETIC
add,teacher,{},{},,47eb1e20-7926-4b0b-91ad-654f98774647,add teacher with highest_degree=PhD,add,teacher,{'highest_degree': 'phd'},{},1,SYNTHETIC
add,financialaid__assuming_grant_a_is_a_type_of_financial_aid_,{},{},,b4fca8dd-2a44-4c14-9960-8d21e1e9980b,add outcome with source_fund=Grant A,add,outcome,{'source_fund': 'grant a'},{},1,SYNTHETIC
add,invoice__based_on_the_context_provided_,{},{},,e2e7c1bb-aa07-4d68-a1ed-e76457eeb925,add invoice with status=overdue,add,invoice,{'status': 'overdue'},{},1,SYNTHETIC
add,test__assuming_it_refers_to_a_question_or_exercise_,{},{},,3ec62413-9f65-43cc-a5ee-44c9ef87b9d8,add test with format=multiple choice,add,test,{'format': 'multiple choice'},{},1,SYNTHETIC
add,article__assuming_a_database_schema_context_,{},{},,7a2e2874-31ef-4a7a-ba6a-b7b388a298aa,add article with peer_reviewed=true,add,article,{'peer_reviewed': 'true'},{},1,SYNTHETIC
add,course__assuming__course__is_the_context_,{},{},,00e435d7-72af-45ae-a8b4-a03d52b8648c,add course with level=beginner,add,course,{'level': 'beginner'},{},1,SYNTHETIC
add,book,{},{},,179a6e36-bd6e-4638-9c64-83e8b39819de,add book with availability=in stock,add,book,{'availability': 'in stock'},{},1,SYNTHETIC
add,employee,{},{},,c9602454-8f26-4e93-aee1-9cd6d70437db,add employee with performance_rating=excellent,add,employee,{'performance_rating': 'excellent'},{},1,SYNTHETIC
add,customer,{'last_clause': 'true'},{},,be02db86-6a18-4951-88f2-1d67cc38836d,add customer with last_order_date=2025-05-01,add,customer,{'last_order_date': '2025-05-01'},{},1,SYNTHETIC
add,order,{},{},,ab7eb339-ac84-47a9-8082-add15237f945,add order with delivery_status=shipped,add,order,{'delivery_status': 'shipped'},{},1,SYNTHETIC
add,project__assuming_a_project_management_context_,{},{},,22ad17c9-6bad-4d81-a8c1-981d291d5bd2,add project with dependencies=none,add,project,{'dependencies': 'none'},{},1,SYNTHETIC
add,task__assuming_a_scheduling_or_task_management_system_context_,{},{},,b68830df-1e0a-447d-9499-ab22ce2cebd9,add task with creation_date=2025-06-01,add,task,{'creation_date': '2025-06-01'},{},1,SYNTHETIC
add,event__implied_entities_are_budget__but_in_this_context__it_is_not_the_primary_focus_of_the_user_s_request_,{},{},,e43cc212-02a4-4b55-a3fd-63a854d56ed8,add event with budget=5000,add,event,{'budget': '5000'},{},1,SYNTHETIC
add,feedback__implied__as_the_context_suggests_a_user_giving_feedback__resolution_status__explicitly_mentioned_in_the_user_request_,{},{},,b8dc83e7-3105-4e1b-88d0-25cf9c7d1bb7,add feedback with resolution_status=resolved,add,feedback,{'resolution_status': 'resolved'},{},1,SYNTHETIC
add,user__assuming__user__is_the_entity_being_referred_to_when_mentioning__add__,{'dome_created_at': '2025-09-20'},{},,7d80d4ce-5aba-4c03-be49-b3ffc069f023,add user with last_activity=today,add,user,{'last_activity': 'today'},{},1,SYNTHETIC
add,report__assuming_a_hypothetical_database_schema_where__report__is_a_class_representing_reports_,{},{},,a349ba8e-7fd4-4380-9b9e-7d7767e7603d,add report with delivery_frequency=weekly,add,report,{'delivery_frequency': 'weekly'},{},1,SYNTHETIC
add,document__implied_,{},{},,ad3e0dee-b751-4b19-b2cd-3e617ec25760,add document with access_level=public,add,document,{'access_level': 'public'},{},1,SYNTHETIC
add,movie__or_potentially_award__but_in_this_context__the_focus_is_on_the_movie_that_won_an_oscar_,{},{},,bc7f4471-cba0-40e6-b73c-0244e220b61e,add movie with awards_won=Oscar,add,movie,{'awards_won': 'oscar'},{},1,SYNTHETIC
add,song__implicitly_from_the_context_,{},{},,fd007fc6-e21a-47a3-becd-51473f4ee4e0,add song with stream_count=1000000,add,song,{'stream_count': '1000000'},{},1,SYNTHETIC
add,album__or_potentially_review__depending_on_context_and_system_design_,{},{},,6f06dd56-8286-4875-90ec-f92fb7e25bfd,add album with review_score=9.5,add,album,{'review_score': '9.5'},{},1,SYNTHETIC
add,playlist,{},{},,7bdc69d0-35e8-4710-af63-aa8728866a65,add playlist with total_playtime=2 hours,add,playlist,{'total_playtime': '2 hours'},{},1,SYNTHETIC
add,podcast__assuming__podcast__is_the_main_subject_or_action_of_the_user_s_request_,{},{},,59cdc0e4-f2ee-4919-8a1a-b6ac269f01f8,add podcast with sponsorship=true,add,podcast,{'sponsorship': 'true'},{},1,SYNTHETIC
add,recipe,{},{},,6cbe9149-04a1-488f-8b39-656dfd2a9c53,add recipe with origin_country=Mexico,add,recipe,{'origin_country': 'mexico'},{},1,SYNTHETIC
add,ingredient,{},{},,8be3f08a-08c3-4fd9-93a3-440007bff826,add ingredient with organic=true,add,ingredient,{'organic': 'true'},{},1,SYNTHETIC
add,restaurant__assuming_there_is_a_separate_class_for_this_attribute__such_as_parkingavailability_or_restaurantparking_,{},{},,dc92f8a9-cdc4-4d92-a76b-adecefa5d2d5,add restaurant with parking_available=true,add,restaurant,{'parking_available': 'true'},{},1,SYNTHETIC
add,vehicle__assuming__car__is_a_type_of_vehicle__or_more_specifically__electric_vehicle__if_the_model_differentiates_between_vehicle_types_based_on_their_fuel_type__,{},{},,fdc5ad13-f9ad-478e-90fc-2238a3f7d3df,add car with fuel_type=electric,add,car,{'fuel_type': 'electric'},{},1,SYNTHETIC
add,property__or_specifically__building_in_some_contexts_,{},{},,892cb486-5cb6-4876-93a6-59d69939cd48,add house with heating_system=central,add,house,{'heating_system': 'central'},{},1,SYNTHETIC
add,pet,{},{},,6f1d8e01-9dea-43a4-afa5-d775129caad6,add pet with adoption_date=2023-03-01,add,pet,{'adoption_date': '2023-03-01'},{},1,SYNTHETIC
add,plant__assuming__plant__is_the_main_entity_of_interest__and_the_pot_size_is_an_attribute_of_that_plant_,{},{},,93339fbe-83b1-4aa2-8766-b7496cd909bb,add plant with pot_size=10 inch,add,plant,{'pot_size': '10 inch'},{},1,SYNTHETIC
add,device__or_electronic_device__if_more_specificity_is_needed_,{},{},,96eb0b47-f63b-4a82-a020-f710fb984fac,add computer with processor=Intel i9,add,computer,{'processor': 'intel i9'},{},1,SYNTHETIC
add,device__or_more_specifically__mobile_device_or_phone_,{},{},,6052f7fa-f604-46a0-aa10-c10c75435f3d,add phone with battery_capacity=4000 mAh,add,phone,{'battery_capacity': '4000 mah'},{},1,SYNTHETIC
add,appliance,{},{},,16cd18b0-ed58-4bee-9b55-0a214e2a3358,add appliance with installation_cost=150,add,appliance,{'installation_cost': '150'},{},1,SYNTHETIC
add,product,{},{},,bbcc0476-d357-42cc-8db6-2cb78cf184d4,add clothing with price_range=$20-$50,add,clothing,{'price_range': '$20-$50'},{},1,SYNTHETIC
add,product__or_more_specifically__footwear_,{},{},,4ea1f8a4-c271-4c61-ab5c-bffa28999b3c,add footwear with waterproofing=true,add,footwear,{'waterproofing': 'true'},{},1,SYNTHETIC
add,entity_class__item__implied__as_it_refers_to_a_specific_object_being_added__and_furniture_can_be_categorized_as_an_item_,{},{},,0f932b57-65bd-48d3-9e1a-9d26a2c1e20d,add furniture with assembly_time=2 hours,add,furniture,{'assembly_time': '2 hours'},{},1,SYNTHETIC
add,building__or_real_estate_property__depending_on_the_context_,{},{},,798c098c-e572-4190-91e3-d557b81780d1,add building with renovation_status=complete,add,building,{'renovation_status': 'complete'},{},1,SYNTHETIC
add,device__based_on_the_action_of_adding_a_device_and_the_context_of_warranty_status_,{},{},,912e052a-eab8-4e21-b1a2-25d4c32a19b9,add device with warranty_status=active,add,device,{'warranty_status': 'active'},{},1,SYNTHETIC
add,software__or_application_,{},{},,e0250359-2ca5-4f61-90f1-21612bad00f7,add software with cloud_integration=true,add,software,{'cloud_integration': 'true'},{},1,SYNTHETIC
add,game__based_on_the_context_of_adding_a_game_,{},{},,9c156c35-7f0e-40f1-b2bb-c31ddfe60749,add game with metacritic_score=90,add,game,{'metacritic_score': '90'},{},1,SYNTHETIC
add,display__or_display_device_,{},{},,de41257d-311e-45be-a58e-e63419b3941b,add console with display_output=4K,add,console,{'display_output': '4k'},{},1,SYNTHETIC
add,artwork,{},{},,32736089-aca2-479e-b0cc-c72e9beae2dc,add artwork with authenticity_status=verified,add,artwork,{'authenticity_status': 'verified'},{},1,SYNTHETIC
add,museum,{},{},,30f675dd-3f81-42dd-acb7-454bd28365f0,add museum with visitor_demographics=mixed,add,museum,{'visitor_demographics': 'mixed'},{},1,SYNTHETIC
add,facility__or_more_specifically__monument_can_be_seen_as_a_type_of_facility_,{},{},,14ec80ca-76b3-4c2e-b6c3-6b123c364323,add monument with accessibility_features=ramp,add,monument,{'accessibility_features': 'ramp'},{},1,SYNTHETIC
add,landmark,{},{},,3a817b1e-b1bc-42f1-a832-d2d75c3f52a5,add landmark with architectural_style=Gothic,add,landmark,{'architectural_style': 'gothic'},{},1,SYNTHETIC
add,country,{'country': 'national_animal'},{},,2f671ac6-d81a-4687-84cd-d5c9798285f1,add country with national_animal=Eagle,add,country,{'national_animal': 'eagle'},{},1,SYNTHETIC
add,city,{},{},,5dd4c030-0fc9-443c-ace7-639616b42908,add city with public_transport_options=extensive,add,city,{'public_transport_options': 'extensive'},{},1,SYNTHETIC
add,person,{},{},,e2c40838-91f5-4cac-bb93-43bb73e97243,add person with employment_status=employed,add,person,{'employment_status': 'employed'},{},1,SYNTHETIC
add,animal,"{'request': 'concern', 'operation': 'least', 'entity': 'none'}",{},,edcda695-8c53-45fc-a844-8c4ad85fefa0,add animal with conservation_status=least concern,add,animal,{'conservation_status': 'least concern'},{},1,SYNTHETIC
add,planet,{},{},,db9c0134-3598-4849-b699-8b13d287ed9f,add planet with magnetic_field=strong,add,planet,{'magnetic_field': 'strong'},{},1,SYNTHETIC
add,astronomicalobject,{},{},,3e0c671c-7486-407a-9108-561e77c5723d,add star with habitable_zone_distance=1 AU,add,star,{'habitable_zone_distance': '1 au'},{},1,SYNTHETIC
add,astronomicalobject,{},{},,3af01411-e032-4b90-a9bc-6374aa4d8780,add galaxy with star_formation_rate=high,add,galaxy,{'star_formation_rate': 'high'},{},1,SYNTHETIC
add,observation__in_this_context__it_refers_to_a_specific_state_or_condition_of_an_entity_within_the_universe_,{},{},,08c72311-1230-47c1-b843-117768131c0a,add universe with dark_matter_detection_experiments=active,add,universe,{'dark_matter_detection_experiments': 'active'},{},1,SYNTHETIC
add,instrument,{},{},,55e73519-09da-40d5-884a-24ddf520d5a3,add instrument with sound_type=acoustic,add,instrument,{'sound_type': 'acoustic'},{},1,SYNTHETIC
add,artwork__or_painting_,{},{},,1351645c-1db9-41f6-b67e-cf08bf7722b4,add painting with exhibition_status=on loan,add,painting,{'exhibition_status': 'on loan'},{},1,SYNTHETIC
add,artwork,{},{},,64b6249d-267e-4c10-80f9-9d89665f1967,add sculpture with cultural_significance=high,add,sculpture,{'cultural_significance': 'high'},{},1,SYNTHETIC
read,student,{},{},,ad9d455c-5e7e-4b1a-9b84-27dee8dcccdb,get students with gpa below 2.5,read,student,{},{'gpa': '<2.5'},1,SYNTHETIC
delete,subject_field,{},{},,81fe5d3b-c845-4d4a-9392-360d1b5706f8,delete subjects outside of STEM fields,delete,subject,{},{'field': 'non-stem'},1,SYNTHETIC
update,teachers,{},,,16525871-aa6e-40b7-bc59-01e232bb2316,"update teachers with a recent publication, set promotion_eligible=true",update,teacher,{'promotion_eligible': 'true'},{'recent_publication': 'true'},2,SYNTHETIC
read,paymentoutcome,{},{},,ab473266-cdee-4c4a-ae26-b8f76cc43839,show outcomes with status 'paid',read,outcome,{},{'status': 'paid'},1,SYNTHETIC
delete,paymentmethod__or_banktransfer_specifically__depending_on_the_context_and_system_s_classification_,{},{},,61ab6eeb-39a4-47ee-a8c4-306afcab2f27,delete invoices paid by bank transfer,delete,invoice,{},{'payment_method': 'bank transfer'},1,SYNTHETIC
update,test__or_entity_with_a_property__tests__,{},,,f0fa9b00-495e-4734-a42e-230e1bd0d45d,"update tests with score below 60, set retest_required=true",update,test,{'retest_required': 'true'},{'score': '<60'},2,SYNTHETIC
read,timeframe__or_dates_,{},{},,04621912-577e-4cc2-8e85-34b848094197,get articles published in 2023,read,article,{},{'publication_year': '2023'},1,SYNTHETIC
delete,event_or_process__depending_on_the_context__could_be_course_as_well_,{},{},,f4b12be6-7b55-4d0b-92b7-ab29731a718d,delete courses with low enrollment,delete,course,{},{'enrollment_count': 'low'},1,SYNTHETIC
update,book__assuming_that__books__refers_to_a_class_or_type_of_book_entities_,{},,,0945289a-3f6b-4e78-af49-603eaeded277,"update books with a new edition, set edition_number=2nd",update,book,{'edition_number': '2nd'},{'new_edition': 'true'},2,SYNTHETIC
read,employees__noun__person_,{},{},,7d67d5cc-fd0f-4286-9b40-ee3ec5f1c6c9,show employees with high attendance,read,employee,{},{'attendance_rate': 'high'},1,SYNTHETIC
delete,product__or_entityclass_product_,{},{},,ef16d538-0904-479b-b66e-53e712dfd165,delete products with negative reviews,delete,product,{},{'review_sentiment': 'negative'},1,SYNTHETIC
update,customer__since_it_refers_to_the_subjects_being_updated_,{},,,e56550fb-f479-4697-ae76-f9879e35e58f,"update customers with unverified accounts, set verification_status=pending",update,customer,{'verification_status': 'pending'},{'account_status': 'unverified'},2,SYNTHETIC
read,order__the_primary_referenced_entity_is__orders___and_it_s_a_class_of_entities_related_to_purchases_or_transactions__,{},{},,a60d54c4-8a65-44ce-b9ad-9bf3c3ad6764,get orders with express shipping,read,order,{},{'shipping_type': 'express'},1,SYNTHETIC
delete,event_or_state__depending_on_the_context__it_could_refer_to_either_the__project__event_or_state_being__on_hold__,{},{},,f31f9fa4-36dc-422f-ae09-16486542cf1c,delete projects that are on hold,delete,project,{},{'status': 'on hold'},1,SYNTHETIC
update,task__assuming_the_user_is_referring_to_a_task_management_system_,{},,,cd94421e-81f1-4f91-a0c1-dbc36a4874b0,"update tasks with no assignee, set assignee=Default Team",update,task,{'assignee': 'default team'},{'assignee': 'none'},2,SYNTHETIC
read,event__implied_event_organization_could_also_be_a_potential__but_the_direct_reference_is_towards_events_,{},{},,f1fac860-cb85-46c6-a335-f600af46bd1d,show events with an online option,read,event,{},{'online_option': 'true'},1,SYNTHETIC
delete,feedback,{},{},,76316771-08f5-49cb-b2dc-1b5ebe1eaf6f,delete feedback marked as spam,delete,feedback,{},{'spam_status': 'true'},1,SYNTHETIC
update,user__as_it_refers_to_the_entities_being_updated_,{},,,fee720e9-97a0-4d4e-b327-9588b952448d,"update users with pending email verification, set verification_sent=true",update,user,{'verification_sent': 'true'},{'email_verification_status': 'pending'},2,SYNTHETIC
read,report__or_possibly_timeseriesdata__if_we_consider_the__weekly__as_a_specific_time_interval_,{},{},,683c2754-ec72-4058-8f95-a3712a16f748,get reports generated weekly,read,report,{},{'frequency': 'weekly'},1,SYNTHETIC
delete,document__or_more_specifically__if_we_re_focusing_on_the_action__delete___the_entity_could_be_classified_as__data__or__content__,{},{},,7b9b9daa-e39d-4694-ae94-a2ba5aacf18b,delete documents that are outdated,delete,document,{},{'status': 'outdated'},1,SYNTHETIC
update,movies,{},,,6bf3fe4d-a711-4ff9-932f-95368322668c,"update movies with critical acclaim, set Rotten_Tomatoes_score=high",update,movie,{'rotten_tomatoes_score': 'high'},{'critical_acclaim': 'true'},2,SYNTHETIC
read,_songs_,{},{},,b6b64129-75c6-4375-a06b-d61395ac8728,show songs on trending charts,read,song,{},{'trending_status': 'true'},1,SYNTHETIC
delete,album__in_this_case__the__albums__refer_to_entities_of_the_class__album__,{},{},,70d4477a-3cab-4298-9a33-4ddaca5c60a7,delete albums with low sales,delete,album,{},{'sales_status': 'low'},1,SYNTHETIC
update,playlists,{},,,ff868bcc-8425-4d8e-8976-cda7311af89e,"update playlists with no cover art, set default_cover=true",update,playlist,{'default_cover': 'true'},{'cover_art': 'none'},2,SYNTHETIC
